2008-05-26;3549.986;3697.996;3533.466;3611.33;113811194;3758.91;3841.11;3732.49
2008-06-02;3624.572;3641.429;3470.563;3489.502;109086302;3600.77;3679.84;3727.55
2008-06-09;3344.453;3352.321;2975.661;2979.117;119133642;3557.70;3579.23;3764.61
2008-06-16;2950.399;3007.18;2691.868;2849.668;157018817;3180.02;3381.04;3675.50
2008-06-23;2775.69;3010.278;2770.987;2816.021;157703585;2881.79;3030.90;3496.73
2008-06-30;2799.195;2809.381;2617.258;2741.852;140333265;2881.66;2881.73;3325.03
2008-07-07;2900.571;3056.905;2841.073;2953.498;229541701;2738.45;2810.05;3146.25
2008-07-14;2987.061;2997.666;2690.069;2815.462;159586611;2945.39;2841.92;3034.90
2008-07-21;2905.276;2979.748;2879.185;2939.202;166745955;2821.60;2883.49;2908.15
2008-07-28;2921.248;2949.943;2748.755;2840.788;127819532;2923.14;2872.37;2865.34
2008-08-04;2780.761;2792.742;2581.811;2591.462;112138277;2879.37;2901.25;2864.93
2008-08-11;2431.383;2479.151;2369.58;2447.615;92323152;2701.97;2790.67;2834.98
2008-08-18;2285.515;2535.862;2273.893;2404.928;128336802;2447.35;2574.66;2786.47
2008-08-25;2370.528;2418.051;2291.35;2391.64;96882657;2408.74;2428.05;2697.03
2008-09-01;2292.686;2309.206;2172.941;2183.432;82829232;2356.98;2382.86;2619.59
2008-09-08;2135.223;2181.253;2066.437;2077.846;81055943;2255.02;2306.00;2508.24
2008-09-15;2050.316;2073.113;1804.77;2073.113;150771170;2111.76;2183.39;2380.30
2008-09-22;2141.6;2257.161;2050.967;2243.657;257361652;1995.35;2064.11;2279.65
2008-10-06;2043.923;2136.124;1881.673;1906.96;152673929;2187.43;2091.39;2231.54
2008-10-13;2054.408;2060.488;1805.667;1833.262;155469412;2031.26;2109.34;2167.20
2008-10-20;1901.244;1928.194;1769.11;1781.598;140616291;1897.73;1964.49;2090.22
2008-10-27;1614.616;1731.256;1607.674;1663.66;155261118;1845.57;1871.65;2015.03
2008-11-03;1646.201;1714.661;1606.731;1677.827;130824142;1676.01;1760.79;1938.89
2008-11-10;1795.301;1943.654;1754.288;1943.654;284564084;1660.06;1668.04;1883.01
2008-11-17;1974.378;1994.82;1823.273;1920.735;345632128;1840.52;1750.29;1825.19
2008-11-24;1870.055;1969.024;1801.56;1829.924;227979208;1926.67;1883.60;1807.76
2008-12-01;1821.543;2046.473;1814.903;2013.175;339919148;1843.17;1884.92;1798.67
2008-12-08;2104.124;2107.599;1936.28;1960.38;316724384;1936.32;1889.74;1813.79
2008-12-15;1956.995;2075.384;1919.869;2052.114;228350484;2047.80;1992.06;1875.76
2008-12-22;2019.231;2019.231;1848.708;1862.096;182270016;2013.62;2030.71;1934.68
2008-12-29;1852.949;1867.408;1813.726;1817.722;73215984;1911.29;1962.46;1946.48
2009-01-05;1880.672;1959.246;1873.011;1918.365;231529968;1847.75;1915.96;1937.34
2009-01-12;1892.655;2026.647;1873.626;1990.214;284583648;1912.66;1880.21;1943.83
2009-01-19;2006.525;2054.326;1986.061;2032.682;233742748;1939.44;1926.05;1954.20
2009-02-02;2056.795;2240.021;2049.889;2237.28;410293760;2027.32;1983.38;1951.14
2009-02-09;2288.071;2402.436;2248.484;2399.065;524107304;2144.13;2085.72;1975.91
2009-02-16;2460.569;2470.623;2259.593;2344.32;433923056;2334.39;2239.26;2034.28
2009-02-23;2376.697;2411.906;2117.061;2140.489;424171880;2353.22;2343.81;2118.53
2009-03-02;2109.841;2340.371;2100.644;2286.576;394870136;2269.45;2311.34;2177.99
2009-03-09;2175.306;2292.396;2156.598;2205.422;237282328;2236.69;2253.07;2227.53
2009-03-16;2244.11;2397.207;2239.668;2379.838;401566104;2216.96;2226.83;2259.14
2009-03-23;2477.567;2516.384;2379.951;2498.931;456428184;2331.81;2274.39;2290.42
2009-03-30;2436.778;2612.37;2423.571;2570.503;480571392;2454.24;2393.03;2310.40
2009-04-06;2570.625;2597.062;2457.423;2595.53;364149464;2537.48;2495.86;2341.11
2009-04-13;2651.197;2706.625;2627.808;2650.691;456415024;2548.00;2535.58;2373.20
2009-04-20;2670.277;2713.305;2543.907;2572.888;386480576;2671.64;2609.82;2450.56
2009-04-27;2490.526;2640.017;2485.802;2622.926;226959336;2625.17;2648.40;2515.89
2009-05-04;2733.107;2800.223;2713.234;2789.219;436946520;2566.60;2603.67;2554.49
2009-05-11;2702.742;2822.711;2699.954;2796.116;343379560;2752.52;2659.56;2611.41
2009-05-18;2836.337;2849.635;2719.121;2740.677;332677236;2783.32;2767.92;2657.99
2009-05-25;2757.31;2768.568;2715.823;2759.712;140292664;2790.84;2787.08;2699.10
2009-06-01;2878.528;2975.175;2855.059;2939.306;459015744;2744.58;2777.51;2709.21
2009-06-08;2948.949;3000.857;2883.318;2906.286;360962992;2911.18;2827.88;2747.48
2009-06-15;2936.508;3086.72;2929.041;3080.001;346271744;2953.31;2932.24;2813.88
2009-06-22;3036.404;3141.166;3028.454;3128.421;374238848;3015.09;2984.20;2868.57
2009-06-29;3191.641;3327.669;3150.654;3327.135;402454800;3106.71;3060.90;2923.55
2009-07-06;3368.33;3428.029;3261.32;3398.31;462724824;3238.77;3172.74;2994.94
2009-07-13;3375.873;3543.019;3375.873;3519.809;476866456;3372.43;3305.60;3099.58
2009-07-20;3603.402;3687.493;3532.384;3667.556;490200464;3466.02;3419.22;3192.05
2009-07-27;3745.549;3765.59;3453.641;3734.622;580882726;3611.48;3538.75;3301.75
2009-08-03;3803.061;3803.061;3539.697;3555.095;493157480;3685.48;3648.48;3413.48
2009-08-10;3558.645;3569.15;3334.729;3344.462;332363004;3706.56;3696.02;3513.46
2009-08-17;3110.708;3221.166;2982.222;3203.624;325083072;3456.72;3581.64;3549.78
2009-08-24;3210.851;3212.27;3019.119;3046.781;343709680;3134.97;3295.84;3510.20
2009-08-31;2804.584;3099.385;2795.486;3077.142;311520848;3142.98;3138.97;3456.36
2009-09-07;3084.199;3253.452;3047.3;3238.133;322412456;2938.80;3040.89;3344.25
2009-09-14;3298.81;3330.432;3170.962;3199.689;367158464;3174.23;3056.51;3259.04
2009-09-21;3196.009;3237.217;2989.236;3058.528;250411416;3274.81;3224.52;3187.08
2009-09-28;2975.531;3033.738;2923.926;3004.805;88116876;3107.83;3191.32;3128.94
2009-10-05;3078.753;3164.031;3071.27;3163.708;56871040;3017.84;3100.87;3116.37
2009-10-12;3144.022;3287.628;3140.498;3241.709;247890088;3034.39;3085.23;3117.01
2009-10-19;3355.358;3436.391;3341.415;3413.252;320577240;3211.78;3123.09;3123.25
2009-10-26;3384.294;3392.102;3239.005;3280.372;258756816;3367.32;3289.55;3195.68
2009-11-02;3402.528;3506.027;3397.255;3483.021;342694464;3317.14;3342.23;3224.87
2009-11-09;3520.395;3532.186;3445.36;3518.722;328100136;3445.89;3381.52;3252.10
2009-11-16;3644.962;3658.214;3597.306;3631.013;376308496;3502.79;3474.34;3313.22
2009-11-23;3680.746;3698.129;3367.293;3382.51;479346208;3631.57;3567.18;3412.75
